Unidade do agendamento,Grupo,Mês Atendimento,Procedimentos Padronizados,Custo Direto
JARDINS,ESTÉTICA,Maio,DRENAGEM,2862.09
JARDINS,ESTÉTICA,Maio,HECCUS,2332.8
JARDINS,ESTÉTICA,Maio,HIDRATAÇÃO,1852.8
JARDINS,ESTÉTICA,Maio,LIMPEZA DE PELE,6835.280000000001
JARDINS,ESTÉTICA,Maio,PEELING DE DIAMANTE,2616.8
JARDINS,ESTÉTICA,Maio,PRÓ- SHAPE,754.3000000000001
JARDINS,ESTÉTICA,Maio,RADIOFREQUÊNCIA,1146.0
JARDINS,ESTÉTICA,Março,CARBOXITERAPIA,1013.0400000000001
JARDINS,ESTÉTICA,Março,CRIOLIPÓLISE,3404.61
JARDINS,ESTÉTICA,Março,DRENAGEM,3787.21
JARDINS,ESTÉTICA,Março,HECCUS,1684.8000000000002
JARDINS,ESTÉTICA,Março,HIDRATAÇÃO,1505.4
JARDINS,ESTÉTICA,Março,LIMPEZA DE PELE,10491.36
JARDINS,ESTÉTICA,Março,PEELING DE DIAMANTE,2780.35
JARDINS,ESTÉTICA,Março,PRÓ- SHAPE,674.9000000000001
JARDINS,ESTÉTICA,Março,RADIOFREQUÊNCIA,286.5
JARDINS,ESTÉTICA,Novembro,CARBOXITERAPIA,506.52000000000004
JARDINS,ESTÉTICA,Novembro,DRENAGEM,1676.78
JARDINS,ESTÉTICA,Novembro,HECCUS,626.4000000000001
JARDINS,ESTÉTICA,Novembro,HIDRATAÇÃO,138.96
JARDINS,ESTÉTICA,Novembro,LIMPEZA DE PELE,4530.360000000001
JARDINS,ESTÉTICA,Novembro,PEELING DE DIAMANTE,1406.53
JARDINS,ESTÉTICA,Novembro,PRÓ- SHAPE,198.5
JARDINS,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,744.9
JARDINS,ESTÉTICA,Outubro,CARBOXITERAPIA,1326.6000000000001
JARDINS,ESTÉTICA,Outubro,CRIOLIPÓLISE,2785.59
JARDINS,ESTÉTICA,Outubro,DRENAGEM,2804.27
JARDINS,ESTÉTICA,Outubro,HECCUS,1166.4
JARDINS,ESTÉTICA,Outubro,HIDRATAÇÃO,393.72
JARDINS,ESTÉTICA,Outubro,LIMPEZA DE PELE,6676.320000000001
JARDINS,ESTÉTICA,Outubro,PEELING DE DIAMANTE,2420.54
JARDINS,ESTÉTICA,Outubro,PRÓ- SHAPE,436.70000000000005
JARDINS,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,916.8
JARDINS,ESTÉTICA,Setembro,CARBOXITERAPIA,627.12
JARDINS,ESTÉTICA,Setembro,CRIOLIPÓLISE,3610.9500000000003
JARDINS,ESTÉTICA,Setembro,DRENAGEM,2948.82
JARDINS,ESTÉTICA,Setembro,HECCUS,1036.8000000000002
JARDINS,ESTÉTICA,Setembro,HIDRATAÇÃO,440.04
JARDINS,ESTÉTICA,Setembro,LIMPEZA DE PELE,5802.04
JARDINS,ESTÉTICA,Setembro,PEELING DE DIAMANTE,2093.44
JARDINS,ESTÉTICA,Setembro,PRÓ- SHAPE,754.3000000000001
JARDINS,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,687.5999999999999
JARDINS,LAVIEEN,Abril,LAVIEEN,14125.5
JARDINS,LAVIEEN,Abril,PRÓ-SÉRUM,1748.2399999999998
JARDINS,LAVIEEN,Agosto,LAVIEEN,13158.0
JARDINS,LAVIEEN,Agosto,PRÓ-SÉRUM,2487.8799999999997
JARDINS,LAVIEEN,Fevereiro,LAVIEEN,10932.75
JARDINS,LAVIEEN,Julho,LAVIEEN,15093.0
JARDINS,LAVIEEN,Julho,PRÓ-SÉRUM,2756.8399999999997
JARDINS,LAVIEEN,Junho,LAVIEEN,11610.0
JARDINS,LAVIEEN,Junho,PRÓ-SÉRUM,2756.8399999999997
JARDINS,LAVIEEN,Maio,LAVIEEN,12093.75
JARDINS,LAVIEEN,Maio,PRÓ-SÉRUM,2555.12
JARDINS,LAVIEEN,Março,LAVIEEN,7740.0
JARDINS,LAVIEEN,Novembro,LAVIEEN,2031.75
JARDINS,LAVIEEN,Novembro,PRÓ-SÉRUM,268.96
JARDINS,LAVIEEN,Outubro,LAVIEEN,11223.0
JARDINS,LAVIEEN,Outubro,PRÓ-SÉRUM,2286.16
JARDINS,LAVIEEN,Setembro,LAVIEEN,9868.5
JARDINS,LAVIEEN,Setembro,PRÓ-SÉRUM,1815.4799999999998
JARDINS,MEDICINA ESTÉTICA,Abril,BOTOX LIGHT,1787.0600000000002
JARDINS,MEDICINA ESTÉTICA,Abril,BOTOX POWER,34168.02
JARDINS,MEDICINA ESTÉTICA,Abril,CO2 CICATRIZ,946.2
JARDINS,MEDICINA ESTÉTICA,Abril,CO2 COLO,428.48
JARDINS,MEDICINA ESTÉTICA,Abril,CO2 MÃOS,189.24
JARDINS,MEDICINA ESTÉTICA,Abril,CO2 OLHEIRAS,378.48
JARDINS,MEDICINA ESTÉTICA,Abril,CO2 PESCOÇO,214.24
JARDINS,MEDICINA ESTÉTICA,Abril,CO2 ROSTO,4486.32
JARDINS,MEDICINA ESTÉTICA,Abril,DERMAROLLER,1501.24
JARDINS,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,689.48
JARDINS,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,21739.4
JARDINS,MEDICINA ESTÉTICA,Abril,PRÓ-BELLA,335.5
JARDINS,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,2822.68
JARDINS,MEDICINA ESTÉTICA,Abril,PRÓ-MESO,320.74
JARDINS,MEDICINA ESTÉTICA,Abril,RADIESSE,12338.88
JARDINS,MEDICINA ESTÉTICA,Abril,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Abril,SCULPTRA,71358.42
JARDINS,MEDICINA ESTÉTICA,Abril,SECAGEM,337.5
JARDINS,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,3411.6600000000003
JARDINS,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,28319.44
JARDINS,MEDICINA ESTÉTICA,Agosto,CO2 CICATRIZ,189.24
JARDINS,MEDICINA ESTÉTICA,Agosto,CO2 COLO,642.72
JARDINS,MEDICINA ESTÉTICA,Agosto,CO2 OLHEIRAS,189.24
JARDINS,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,2741.6400000000003
JARDINS,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,1039.32
JARDINS,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,595.46
JARDINS,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,21441.600000000002
JARDINS,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,134.2
JARDINS,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,2324.56
JARDINS,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,229.1
JARDINS,MEDICINA ESTÉTICA,Agosto,RADIESSE,12338.88
JARDINS,MEDICINA ESTÉTICA,Agosto,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Agosto,SCULPTRA,81700.22
JARDINS,MEDICINA ESTÉTICA,Agosto,SECAGEM,112.5
JARDINS,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,2111.98
JARDINS,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,24009.96
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,1513.92
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,214.24
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 OLHEIRAS,378.48
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 PESCOÇO,428.48
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,6480.24
JARDINS,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,1385.76
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,658.14
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,13401.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,335.5
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-FIT,111.44
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,3611.37
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,595.66
JARDINS,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,16194.779999999999
JARDINS,MEDICINA ESTÉTICA,Fevereiro,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,45503.920000000006
JARDINS,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,405.0
JARDINS,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,2761.82
JARDINS,MEDICINA ESTÉTICA,Julho,BOTOX POWER,36014.94
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,1135.44
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 COLO,428.48
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 MÃOS,567.72
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 PESCOÇO,428.48
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,2741.6400000000003
JARDINS,MEDICINA ESTÉTICA,Julho,DERMAROLLER,923.84
JARDINS,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,501.44
JARDINS,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,21441.600000000002
JARDINS,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,3362.31
JARDINS,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,137.46
JARDINS,MEDICINA ESTÉTICA,Julho,RADIESSE,18508.32
JARDINS,MEDICINA ESTÉTICA,Julho,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Julho,SCULPTRA,61016.62
JARDINS,MEDICINA ESTÉTICA,Julho,SECAGEM,225.0
JARDINS,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,2436.9
JARDINS,MEDICINA ESTÉTICA,Junho,BOTOX POWER,27088.16
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,378.48
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 COLO,428.48
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 OLHEIRAS,189.24
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 PESCOÇO,214.24
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,2243.16
JARDINS,MEDICINA ESTÉTICA,Junho,DERMAROLLER,577.4
JARDINS,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,376.08
JARDINS,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,19357.0
JARDINS,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,2988.72
JARDINS,MEDICINA ESTÉTICA,Junho,PRÓ-MESO,137.46
JARDINS,MEDICINA ESTÉTICA,Junho,RADIESSE,15423.599999999999
JARDINS,MEDICINA ESTÉTICA,Junho,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Junho,SCULPTRA,80666.04000000001
JARDINS,MEDICINA ESTÉTICA,Junho,SECAGEM,247.5
JARDINS,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,1787.0600000000002
JARDINS,MEDICINA ESTÉTICA,Maio,BOTOX POWER,34783.659999999996
JARDINS,MEDICINA ESTÉTICA,Maio,CO2 CICATRIZ,567.72
JARDINS,MEDICINA ESTÉTICA,Maio,CO2 OLHEIRAS,189.24
JARDINS,MEDICINA ESTÉTICA,Maio,CO2 ROSTO,2741.6400000000003
JARDINS,MEDICINA ESTÉTICA,Maio,DERMAROLLER,346.44
JARDINS,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,282.06
JARDINS,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,21739.4
JARDINS,MEDICINA ESTÉTICA,Maio,PRÓ-BELLA,201.29999999999998
JARDINS,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,2988.72
JARDINS,MEDICINA ESTÉTICA,Maio,PRÓ-MESO,274.92
JARDINS,MEDICINA ESTÉTICA,Maio,RADIESSE,16194.779999999999
JARDINS,MEDICINA ESTÉTICA,Maio,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Maio,SCULPTRA,76529.32
JARDINS,MEDICINA ESTÉTICA,Maio,SECAGEM,382.5
JARDINS,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,649.84
JARDINS,MEDICINA ESTÉTICA,Março,BOTOX POWER,28935.079999999998
JARDINS,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,1324.68
JARDINS,MEDICINA ESTÉTICA,Março,CO2 COLO,1285.44
JARDINS,MEDICINA ESTÉTICA,Março,CO2 MÃOS,189.24
JARDINS,MEDICINA ESTÉTICA,Março,CO2 OLHEIRAS,189.24
JARDINS,MEDICINA ESTÉTICA,Março,CO2 ROSTO,6480.24
JARDINS,MEDICINA ESTÉTICA,Março,DERMAROLLER,577.4
JARDINS,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,658.14
JARDINS,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,17272.4
JARDINS,MEDICINA ESTÉTICA,Março,PRÓ-BELLA,201.29999999999998
JARDINS,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,3445.33
JARDINS,MEDICINA ESTÉTICA,Março,PRÓ-MESO,458.2
JARDINS,MEDICINA ESTÉTICA,Março,RADIESSE,6940.62
JARDINS,MEDICINA ESTÉTICA,Março,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Março,SCULPTRA,58948.26
JARDINS,MEDICINA ESTÉTICA,Março,SECAGEM,450.0
JARDINS,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,1462.14
JARDINS,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,21855.22
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 CICATRIZ,189.24
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 COLO,214.24
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 MÃOS,189.24
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 PESCOÇO,214.24
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 ROSTO,2741.6400000000003
JARDINS,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,461.92
JARDINS,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,196.72
JARDINS,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,313.4
JARDINS,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,13698.800000000001
JARDINS,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,1950.9699999999998
JARDINS,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,45.82
JARDINS,MEDICINA ESTÉTICA,Novembro,RADIESSE,4627.08
JARDINS,MEDICINA ESTÉTICA,Novembro,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Novembro,SCULPTRA,39298.840000000004
JARDINS,MEDICINA ESTÉTICA,Novembro,SECAGEM,180.0
JARDINS,MEDICINA ESTÉTICA,Novembro,UP BUMBUM,15631.199999999999
JARDINS,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,2599.36
JARDINS,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,35091.479999999996
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 COLO,856.96
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 OLHEIRAS,378.48
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 ROSTO,2990.88
JARDINS,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,577.4
JARDINS,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,295.08
JARDINS,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,501.44
JARDINS,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,17868.0
JARDINS,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,3237.7799999999997
JARDINS,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,274.92
JARDINS,MEDICINA ESTÉTICA,Outubro,RADIESSE,5398.259999999999
JARDINS,MEDICINA ESTÉTICA,Outubro,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Outubro,SCULPTRA,71358.42
JARDINS,MEDICINA ESTÉTICA,Outubro,SECAGEM,382.5
JARDINS,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,1787.0600000000002
JARDINS,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,24625.6
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 CICATRIZ,378.48
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 COLO,214.24
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 OLHEIRAS,189.24
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 PESCOÇO,214.24
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 ROSTO,3240.12
JARDINS,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,577.4
JARDINS,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,282.06
JARDINS,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,16974.600000000002
JARDINS,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,67.1
JARDINS,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,2158.52
JARDINS,MEDICINA ESTÉTICA,Setembro,PRÓ-MESO,183.28
JARDINS,MEDICINA ESTÉTICA,Setembro,RADIESSE,9254.16
JARDINS,MEDICINA ESTÉTICA,Setembro,RETOQUE,0.0
JARDINS,MEDICINA ESTÉTICA,Setembro,SCULPTRA,63084.98
JARDINS,MEDICINA ESTÉTICA,Setembro,SECAGEM,270.0
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,20597.36
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,729.36
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,4303.04
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER PESCOÇO,2315.6
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER BRAÇO,1018.12
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,30160.420000000002
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,3785.58
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,5105.52
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,7846.72
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,6946.8
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER BRAÇO,1018.12
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,17654.88
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER MAÇA DO ROSTO,420.62
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,729.36
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,5821.76
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,2315.6
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,25746.7
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,2944.34
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,3160.56
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,7340.4800000000005
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,4631.2
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,25011.08
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,841.24
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,1701.8400000000001
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,6834.24
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,4168.08
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,27217.94
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,841.24
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,1701.8400000000001
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,9112.32
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,4168.08
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,30160.420000000002
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,1258.12
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER INTERNO COXA,1343.12
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,2188.08
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,6834.24
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,2315.6
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,2942.48
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2038.16
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,506.24
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,926.24
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,20597.36
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,1019.08
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,2103.1
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,3889.92
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,8606.08
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,5094.32
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,14712.4
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,1261.8600000000001
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,729.36
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,3543.6800000000003
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,2778.7200000000003
LAPA,ESTÉTICA,Abril,CARBOXITERAPIA,964.8000000000001
LAPA,ESTÉTICA,Abril,CRIOLIPÓLISE,309.51
LAPA,ESTÉTICA,Abril,DRENAGEM,4307.59
LAPA,ESTÉTICA,Abril,HECCUS,540.0
LAPA,ESTÉTICA,Abril,HIDRATAÇÃO,231.6
LAPA,ESTÉTICA,Abril,LIMPEZA DE PELE,5802.04
LAPA,ESTÉTICA,Abril,PEELING DE DIAMANTE,1635.5
LAPA,ESTÉTICA,Abril,PRÓ- SHAPE,476.40000000000003
LAPA,ESTÉTICA,Abril,RADIOFREQUÊNCIA,658.9499999999999
LAPA,ESTÉTICA,Agosto,CARBOXITERAPIA,699.48
LAPA,ESTÉTICA,Agosto,CRIOLIPÓLISE,928.53
LAPA,ESTÉTICA,Agosto,DRENAGEM,3902.85
LAPA,ESTÉTICA,Agosto,HECCUS,518.4000000000001
LAPA,ESTÉTICA,Agosto,HIDRATAÇÃO,393.72
LAPA,ESTÉTICA,Agosto,LIMPEZA DE PELE,5523.860000000001
LAPA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,1504.66
LAPA,ESTÉTICA,Agosto,PRÓ- SHAPE,119.10000000000001
LAPA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,429.75
LAPA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,844.2
LAPA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,1341.21
LAPA,ESTÉTICA,Fevereiro,DRENAGEM,4163.04
LAPA,ESTÉTICA,Fevereiro,HECCUS,583.2
LAPA,ESTÉTICA,Fevereiro,HIDRATAÇÃO,185.28
LAPA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,4530.360000000001
LAPA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,981.3000000000001
LAPA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,238.20000000000002
LAPA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,487.04999999999995
LAPA,ESTÉTICA,Julho,CARBOXITERAPIA,603.0
LAPA,ESTÉTICA,Julho,CRIOLIPÓLISE,825.36
LAPA,ESTÉTICA,Julho,DRENAGEM,3960.67
LAPA,ESTÉTICA,Julho,HECCUS,583.2
LAPA,ESTÉTICA,Julho,HIDRATAÇÃO,254.76
LAPA,ESTÉTICA,Julho,LIMPEZA DE PELE,6636.58
LAPA,ESTÉTICA,Julho,PEELING DE DIAMANTE,2028.02
LAPA,ESTÉTICA,Julho,PRÓ- SHAPE,198.5
LAPA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,200.54999999999998
LAPA,ESTÉTICA,Junho,CARBOXITERAPIA,820.08
LAPA,ESTÉTICA,Junho,DRENAGEM,5810.91
LAPA,ESTÉTICA,Junho,HECCUS,540.0
LAPA,ESTÉTICA,Junho,HIDRATAÇÃO,463.2
LAPA,ESTÉTICA,Junho,LIMPEZA DE PELE,4013.7400000000002
LAPA,ESTÉTICA,Junho,PEELING DE DIAMANTE,1537.3700000000001
LAPA,ESTÉTICA,Junho,PRÓ- SHAPE,198.5
LAPA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,830.8499999999999
LAPA,ESTÉTICA,Maio,CARBOXITERAPIA,1133.64
LAPA,ESTÉTICA,Maio,CRIOLIPÓLISE,825.36
LAPA,ESTÉTICA,Maio,DRENAGEM,6157.83
LAPA,ESTÉTICA,Maio,HECCUS,388.8
LAPA,ESTÉTICA,Maio,HIDRATAÇÃO,162.12
LAPA,ESTÉTICA,Maio,LIMPEZA DE PELE,4808.54
LAPA,ESTÉTICA,Maio,PEELING DE DIAMANTE,1700.92
LAPA,ESTÉTICA,Maio,PRÓ- SHAPE,158.8
LAPA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,630.3
LAPA,ESTÉTICA,Março,CARBOXITERAPIA,940.6800000000001
LAPA,ESTÉTICA,Março,CRIOLIPÓLISE,1341.21
LAPA,ESTÉTICA,Março,DRENAGEM,3845.03
LAPA,ESTÉTICA,Março,HECCUS,518.4000000000001
LAPA,ESTÉTICA,Março,HIDRATAÇÃO,92.64
LAPA,ESTÉTICA,Março,LIMPEZA DE PELE,4808.54
LAPA,ESTÉTICA,Março,PEELING DE DIAMANTE,785.04
LAPA,ESTÉTICA,Março,PRÓ- SHAPE,754.3000000000001
LAPA,ESTÉTICA,Março,RADIOFREQUÊNCIA,401.09999999999997
LAPA,ESTÉTICA,Novembro,CARBOXITERAPIA,627.12
LAPA,ESTÉTICA,Novembro,DRENAGEM,1879.15
LAPA,ESTÉTICA,Novembro,HECCUS,388.8
LAPA,ESTÉTICA,Novembro,HIDRATAÇÃO,555.84
LAPA,ESTÉTICA,Novembro,LIMPEZA DE PELE,2702.32
LAPA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,556.07
LAPA,ESTÉTICA,Novembro,PRÓ- SHAPE,277.90000000000003
LAPA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,57.3
LAPA,ESTÉTICA,Outubro,CARBOXITERAPIA,1278.3600000000001
LAPA,ESTÉTICA,Outubro,CRIOLIPÓLISE,2372.91
LAPA,ESTÉTICA,Outubro,DRENAGEM,4799.06
