Unidade,Grupo,Mês venda,Procedimentos Padronizados,Preço médio
JARDINS,LAVIEEN,Março,LAVIEEN,429.44
JARDINS,LAVIEEN,Novembro,LAVIEEN,272.46
JARDINS,LAVIEEN,Novembro,PRÓ-SÉRUM,150.0
JARDINS,LAVIEEN,Outubro,LAVIEEN,348.11
JARDINS,LAVIEEN,Outubro,PRÓ-SÉRUM,150.0
JARDINS,LAVIEEN,Setembro,LAVIEEN,323.25
JARDINS,LAVIEEN,Setembro,PRÓ-SÉRUM,150.0
JARDINS,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,576.1
JARDINS,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,850.71
JARDINS,MEDICINA ESTÉTICA,Agosto,CO2 OLHEIRAS,455.0
JARDINS,MEDICINA ESTÉTICA,Agosto,CO2 ROSTO,829.17
JARDINS,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,590.0
JARDINS,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,211.0
JARDINS,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,1017.78
JARDINS,MEDICINA ESTÉTICA,Agosto,PRÓ-BELLA,290.0
JARDINS,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,215.2
JARDINS,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,191.6
JARDINS,MEDICINA ESTÉTICA,Agosto,RADIESSE,1477.14
JARDINS,MEDICINA ESTÉTICA,Agosto,SCULPTRA,1843.64
JARDINS,MEDICINA ESTÉTICA,Agosto,SECAGEM,164.17
JARDINS,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,538.58
JARDINS,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,859.97
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 CICATRIZ,450.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 PESCOÇO,450.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,CO2 ROSTO,694.44
JARDINS,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,590.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,271.28
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,898.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,250.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,233.04
JARDINS,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,290.0
JARDINS,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1644.44
JARDINS,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,1903.6
JARDINS,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,190.0
JARDINS,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,611.54
JARDINS,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,919.14
JARDINS,MEDICINA ESTÉTICA,Janeiro,CO2 CICATRIZ,500.0
JARDINS,MEDICINA ESTÉTICA,Janeiro,CO2 COLO,750.0
JARDINS,MEDICINA ESTÉTICA,Janeiro,CO2 OLHEIRAS,650.0
JARDINS,MEDICINA ESTÉTICA,Janeiro,CO2 PESCOÇO,625.0
JARDINS,MEDICINA ESTÉTICA,Janeiro,CO2 ROSTO,654.67
JARDINS,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,513.33
JARDINS,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,247.83
JARDINS,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,904.18
JARDINS,MEDICINA ESTÉTICA,Janeiro,PRÓ-BELLA,199.0
JARDINS,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,198.46
JARDINS,MEDICINA ESTÉTICA,Janeiro,PRÓ-MESO,222.14
JARDINS,MEDICINA ESTÉTICA,Janeiro,RADIESSE,1633.33
JARDINS,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,2008.89
JARDINS,MEDICINA ESTÉTICA,Janeiro,SECAGEM,173.0
JARDINS,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,549.44
JARDINS,MEDICINA ESTÉTICA,Julho,BOTOX POWER,862.67
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 CICATRIZ,527.5
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 COLO,979.0
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 OLHEIRAS,325.0
JARDINS,MEDICINA ESTÉTICA,Julho,CO2 ROSTO,815.0
JARDINS,MEDICINA ESTÉTICA,Julho,DERMAROLLER,489.56
JARDINS,MEDICINA ESTÉTICA,Julho,ENZIMA MELASMA,190.0
JARDINS,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,224.83
JARDINS,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,866.04
JARDINS,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,201.78
JARDINS,MEDICINA ESTÉTICA,Julho,PRÓ-MESO,206.67
JARDINS,MEDICINA ESTÉTICA,Julho,RADIESSE,1563.52
JARDINS,MEDICINA ESTÉTICA,Julho,SCULPTRA,1837.74
JARDINS,MEDICINA ESTÉTICA,Julho,SECAGEM,180.0
JARDINS,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,547.89
JARDINS,MEDICINA ESTÉTICA,Junho,BOTOX POWER,873.68
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 CICATRIZ,650.0
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 COLO,625.0
JARDINS,MEDICINA ESTÉTICA,Junho,CO2 ROSTO,1080.0
JARDINS,MEDICINA ESTÉTICA,Junho,DERMAROLLER,447.5
JARDINS,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,250.02
JARDINS,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,881.06
JARDINS,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,222.86
JARDINS,MEDICINA ESTÉTICA,Junho,RADIESSE,1556.0
JARDINS,MEDICINA ESTÉTICA,Junho,SCULPTRA,1869.67
JARDINS,MEDICINA ESTÉTICA,Junho,SECAGEM,190.0
JARDINS,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,559.0
JARDINS,MEDICINA ESTÉTICA,Maio,BOTOX POWER,867.86
JARDINS,MEDICINA ESTÉTICA,Maio,CO2 ROSTO,955.0
JARDINS,MEDICINA ESTÉTICA,Maio,DERMAROLLER,530.0
JARDINS,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,238.75
JARDINS,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,966.01
JARDINS,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,209.76
JARDINS,MEDICINA ESTÉTICA,Maio,RADIESSE,1589.05
JARDINS,MEDICINA ESTÉTICA,Maio,SCULPTRA,1839.41
JARDINS,MEDICINA ESTÉTICA,Maio,SECAGEM,189.0
JARDINS,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,631.33
JARDINS,MEDICINA ESTÉTICA,Março,BOTOX POWER,862.3
JARDINS,MEDICINA ESTÉTICA,Março,DERMAROLLER,457.33
JARDINS,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,265.25
JARDINS,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,955.85
JARDINS,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,249.0
JARDINS,MEDICINA ESTÉTICA,Março,PRÓ-MESO,221.56
JARDINS,MEDICINA ESTÉTICA,Março,RADIESSE,1637.5
JARDINS,MEDICINA ESTÉTICA,Março,SCULPTRA,1906.98
JARDINS,MEDICINA ESTÉTICA,Março,SECAGEM,188.2
JARDINS,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,521.46
JARDINS,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,780.76
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 CICATRIZ,450.0
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 MÃOS,427.5
JARDINS,MEDICINA ESTÉTICA,Novembro,CO2 ROSTO,749.44
JARDINS,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,469.25
JARDINS,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,232.08
JARDINS,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,784.44
JARDINS,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,194.29
JARDINS,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,180.0
JARDINS,MEDICINA ESTÉTICA,Novembro,RADIESSE,1436.58
JARDINS,MEDICINA ESTÉTICA,Novembro,SCULPTRA,1744.87
JARDINS,MEDICINA ESTÉTICA,Novembro,SECAGEM,172.22
JARDINS,MEDICINA ESTÉTICA,Novembro,UP BUMBUM,10600.0
JARDINS,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,585.45
JARDINS,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,828.66
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 CICATRIZ,426.67
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 COLO,625.0
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 OLHEIRAS,350.0
JARDINS,MEDICINA ESTÉTICA,Outubro,CO2 ROSTO,951.67
JARDINS,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,447.5
JARDINS,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,360.0
JARDINS,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,233.33
JARDINS,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,838.42
JARDINS,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,209.2
JARDINS,MEDICINA ESTÉTICA,Outubro,RADIESSE,1477.78
JARDINS,MEDICINA ESTÉTICA,Outubro,SCULPTRA,1797.96
JARDINS,MEDICINA ESTÉTICA,Outubro,SECAGEM,170.22
JARDINS,MEDICINA ESTÉTICA,Outubro,UP BUMBUM,10600.0
JARDINS,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,570.17
JARDINS,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,820.09
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 CICATRIZ,650.0
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 OLHEIRAS,650.0
JARDINS,MEDICINA ESTÉTICA,Setembro,CO2 ROSTO,950.0
JARDINS,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,400.0
JARDINS,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,245.8
JARDINS,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,835.28
JARDINS,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,205.91
JARDINS,MEDICINA ESTÉTICA,Setembro,RADIESSE,1616.36
JARDINS,MEDICINA ESTÉTICA,Setembro,SCULPTRA,1820.45
JARDINS,MEDICINA ESTÉTICA,Setembro,SECAGEM,175.0
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER BRAÇO,1800.0
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,1697.44
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER GLUTEO,1500.0
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,996.11
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,693.33
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,722.73
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,1009.0
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,1721.21
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,2390.0
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,690.0
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,713.33
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1235.71
JARDINS,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,1941.5
JARDINS,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,3298.0
JARDINS,ULTRAFORMER_III,Janeiro,ULTRAFORMER OLHOS,923.33
JARDINS,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,897.88
JARDINS,ULTRAFORMER_III,Janeiro,ULTRAFORMER PESCOÇO,1400.0
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,1672.9
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,1860.0
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,2900.0
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,932.64
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,669.23
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,725.08
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,992.73
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,1721.94
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,2050.0
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,996.67
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,762.37
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,733.72
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,1017.67
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,1702.87
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2410.0
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,862.22
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,716.43
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,704.19
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,1132.22
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,1827.37
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,1200.0
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,743.33
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,762.82
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,1306.25
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER BRAÇO,400.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,1496.35
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,2072.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,836.25
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,518.52
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,578.13
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,820.34
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,1691.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,2266.67
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,1200.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,672.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,707.84
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,1027.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,1748.85
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,2124.5
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,1039.17
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,690.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,740.47
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,1115.08
LAPA,ESTÉTICA,Agosto,CARBOXITERAPIA,99.75
LAPA,ESTÉTICA,Agosto,CRIOLIPÓLISE,413.89
LAPA,ESTÉTICA,Agosto,DRENAGEM,102.13
LAPA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Agosto,HECCUS,102.5
LAPA,ESTÉTICA,Agosto,HIDRATAÇÃO,57.75
LAPA,ESTÉTICA,Agosto,LIMPEZA DE PELE,88.88
LAPA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,90.0
LAPA,ESTÉTICA,Agosto,PRÓ-SHAPE,99.0
LAPA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,99.0
LAPA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,106.16
LAPA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,361.46
LAPA,ESTÉTICA,Fevereiro,DRENAGEM,84.43
LAPA,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Fevereiro,HECCUS,97.1
LAPA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,62.13
LAPA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,90.0
LAPA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,150.0
LAPA,ESTÉTICA,Fevereiro,PRÓ-SHAPE,100.33
LAPA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,107.68
LAPA,ESTÉTICA,Janeiro,CARBOXITERAPIA,120.56
LAPA,ESTÉTICA,Janeiro,CRIOLIPÓLISE,444.55
LAPA,ESTÉTICA,Janeiro,DRENAGEM,86.12
LAPA,ESTÉTICA,Janeiro,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Janeiro,HECCUS,113.33
LAPA,ESTÉTICA,Janeiro,LIMPEZA DE PELE,83.85
LAPA,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,81.62
LAPA,ESTÉTICA,Julho,CARBOXITERAPIA,102.58
LAPA,ESTÉTICA,Julho,CRIOLIPÓLISE,326.33
LAPA,ESTÉTICA,Julho,DRENAGEM,105.53
LAPA,ESTÉTICA,Julho,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Julho,HECCUS,96.52
LAPA,ESTÉTICA,Julho,HIDRATAÇÃO,59.0
LAPA,ESTÉTICA,Julho,LIMPEZA DE PELE,84.59
LAPA,ESTÉTICA,Julho,PEELING DE DIAMANTE,128.5
LAPA,ESTÉTICA,Julho,PRÓ- SHAPE,75.0
LAPA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,90.0
LAPA,ESTÉTICA,Junho,CARBOXITERAPIA,121.0
LAPA,ESTÉTICA,Junho,CRIOLIPÓLISE,406.67
LAPA,ESTÉTICA,Junho,DRENAGEM,85.15
LAPA,ESTÉTICA,Junho,DRENAGEM 30 MIN,51.62
LAPA,ESTÉTICA,Junho,HECCUS,103.96
LAPA,ESTÉTICA,Junho,HIDRATAÇÃO,43.38
LAPA,ESTÉTICA,Junho,LIMPEZA DE PELE,75.84
LAPA,ESTÉTICA,Junho,PRÓ- SHAPE,99.0
LAPA,ESTÉTICA,Maio,CARBOXITERAPIA,112.4
LAPA,ESTÉTICA,Maio,CRIOLIPÓLISE,372.14
LAPA,ESTÉTICA,Maio,DRENAGEM,82.6
LAPA,ESTÉTICA,Maio,DRENAGEM 30 MIN,58.93
LAPA,ESTÉTICA,Maio,HECCUS,110.33
LAPA,ESTÉTICA,Maio,HIDRATAÇÃO,60.75
LAPA,ESTÉTICA,Maio,LIMPEZA DE PELE,76.67
LAPA,ESTÉTICA,Maio,PEELING DE DIAMANTE,149.85
LAPA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,99.0
LAPA,ESTÉTICA,Março,CARBOXITERAPIA,99.0
LAPA,ESTÉTICA,Março,CRIOLIPÓLISE,432.5
LAPA,ESTÉTICA,Março,DRENAGEM,79.0
LAPA,ESTÉTICA,Março,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Março,HIDRATAÇÃO,59.0
LAPA,ESTÉTICA,Março,LIMPEZA DE PELE,82.38
LAPA,ESTÉTICA,Março,PRÓ-SHAPE,130.0
LAPA,ESTÉTICA,Novembro,CARBOXITERAPIA,105.36
LAPA,ESTÉTICA,Novembro,CRIOLIPÓLISE,365.71
LAPA,ESTÉTICA,Novembro,DRENAGEM,92.8
LAPA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Novembro,HECCUS,99.33
LAPA,ESTÉTICA,Novembro,HIDRATAÇÃO,104.5
LAPA,ESTÉTICA,Novembro,LIMPEZA DE PELE,51.24
LAPA,ESTÉTICA,Novembro,PRÓ- SHAPE,150.0
LAPA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,94.0
LAPA,ESTÉTICA,Outubro,CARBOXITERAPIA,101.92
LAPA,ESTÉTICA,Outubro,CRIOLIPÓLISE,408.0
LAPA,ESTÉTICA,Outubro,DRENAGEM,105.45
LAPA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Outubro,HECCUS,113.67
LAPA,ESTÉTICA,Outubro,LIMPEZA DE PELE,90.0
LAPA,ESTÉTICA,Outubro,PRÓ- SHAPE,120.0
LAPA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,127.67
LAPA,ESTÉTICA,Setembro,CARBOXITERAPIA,104.88
LAPA,ESTÉTICA,Setembro,CRIOLIPÓLISE,460.71
LAPA,ESTÉTICA,Setembro,DRENAGEM,92.11
LAPA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,59.0
LAPA,ESTÉTICA,Setembro,HECCUS,106.56
LAPA,ESTÉTICA,Setembro,HIDRATAÇÃO,59.0
LAPA,ESTÉTICA,Setembro,LIMPEZA DE PELE,90.0
LAPA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,126.0
LAPA,ESTÉTICA,Setembro,PRÓ- SHAPE,143.33
LAPA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,128.0
LAPA,LAVIEEN,Agosto,LAVIEEN,374.27
LAPA,LAVIEEN,Agosto,PRÓ-SÉRUM,150.0
LAPA,LAVIEEN,Fevereiro,LAVIEEN,511.2
LAPA,LAVIEEN,Janeiro,LAVIEEN,572.27
LAPA,LAVIEEN,Julho,LAVIEEN,361.96
LAPA,LAVIEEN,Julho,PRÓ-SÉRUM,150.0
LAPA,LAVIEEN,Junho,LAVIEEN,365.92
LAPA,LAVIEEN,Junho,PRÓ-SÉRUM,150.0
LAPA,LAVIEEN,Maio,LAVIEEN,442.0
LAPA,LAVIEEN,Maio,PRÓ-SÉRUM,150.0
LAPA,LAVIEEN,Março,LAVIEEN,562.11
LAPA,LAVIEEN,Novembro,LAVIEEN,273.39
LAPA,LAVIEEN,Novembro,PRÓ-SÉRUM,150.0
LAPA,LAVIEEN,Outubro,LAVIEEN,375.94
LAPA,LAVIEEN,Outubro,PRÓ-SÉRUM,150.0
LAPA,LAVIEEN,Setembro,LAVIEEN,399.0
LAPA,LAVIEEN,Setembro,PRÓ-SÉRUM,150.0
LAPA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,570.0
LAPA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,853.24
LAPA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,506.86
LAPA,MEDICINA ESTÉTICA,Agosto,ENZIMA MELASMA,200.0
LAPA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,254.11
LAPA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,847.61
LAPA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,200.13
LAPA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,200.0
LAPA,MEDICINA ESTÉTICA,Agosto,RADIESSE,1500.0
LAPA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,1822.73
LAPA,MEDICINA ESTÉTICA,Agosto,SECAGEM,172.07
LAPA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,630.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,907.58
LAPA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,798.5
LAPA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,560.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,ENZIMA MELASMA,255.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,290.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,925.62
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,226.5
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,254.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,200.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1500.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,1990.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,183.98
LAPA,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,600.0
LAPA,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,928.0
LAPA,MEDICINA ESTÉTICA,Janeiro,CO2 CICATRIZ,650.0
LAPA,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,575.0
LAPA,MEDICINA ESTÉTICA,Janeiro,ENZIMA MELASMA,236.25
LAPA,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,276.56
LAPA,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,925.77
LAPA,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,233.0
LAPA,MEDICINA ESTÉTICA,Janeiro,PRÓ-MESO,199.0
LAPA,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,2020.0
LAPA,MEDICINA ESTÉTICA,Janeiro,SECAGEM,190.0
LAPA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,602.5
LAPA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,901.55
LAPA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,551.67
LAPA,MEDICINA ESTÉTICA,Julho,ENZIMA MELASMA,190.0
LAPA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,262.38
LAPA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,874.18
LAPA,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,290.0
LAPA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,227.8
LAPA,MEDICINA ESTÉTICA,Julho,RADIESSE,1500.0
LAPA,MEDICINA ESTÉTICA,Julho,SCULPTRA,1812.5
LAPA,MEDICINA ESTÉTICA,Julho,SECAGEM,190.0
LAPA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,627.75
LAPA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,860.2
LAPA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,514.0
LAPA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,241.3
LAPA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,897.87
LAPA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,251.5
LAPA,MEDICINA ESTÉTICA,Junho,SCULPTRA,1900.0
LAPA,MEDICINA ESTÉTICA,Junho,SECAGEM,190.0
LAPA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,655.71
LAPA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,871.85
