Unidade,Grupo,Mês venda,Procedimentos Padronizados,Valor liquido item,Margem de Contribuição (R$),Margem de Contribuição (%)
JARDINS,MEDICINA ESTÉTICA,Setembro,RADIESSE,24080.0,5418.33,22.501378737541533
JARDINS,MEDICINA ESTÉTICA,Setembro,SCULPTRA,119700.0,16180.5,13.517543859649123
JARDINS,MEDICINA ESTÉTICA,Setembro,SECAGEM,2100.0,1211.34,57.682857142857145
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE,100173.0,28731.69,28.682074211613912
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER FULLFACE + PESCOÇO,3000.0,1097.12,36.57066666666667
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER INTERNO COXA,1690.0,-150.99,-8.934556213017743
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER MAÇA DO ROSTO,5200.0,723.74,13.918076923076928
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER OLHOS,13490.0,4896.57,36.297746478873236
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER PAPADA,33917.0,11015.93,32.47908659374355
JARDINS,ULTRAFORMER_III,Abril,ULTRAFORMER PESCOÇO,19240.0,5698.86,29.619833679833686
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER BRAÇO,1800.0,251.6,13.977777777777778
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,72740.0,19679.14,27.054077536431127
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER GLUTEO,1500.0,144.98,9.665333333333335
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,11910.0,3353.87,28.160151133501266
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,18930.0,6788.98,35.86361331220285
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,17060.0,5959.24,34.93109026963658
JARDINS,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,13990.0,3384.87,24.194896354538958
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,56800.0,15791.26,27.801514084507044
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE + PESCOÇO,2390.0,666.83,27.90066945606695
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER OLHOS,11040.0,3897.7,35.305217391304346
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,23660.0,8336.8,35.235857988165684
JARDINS,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,15220.0,5178.75,34.02593955321946
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,79909.1,20322.5,25.43202105892821
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO,5580.0,878.89,15.750752688172048
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,2900.0,787.54,27.15655172413794
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,11967.0,2973.46,24.84717807303418
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,14550.0,4914.93,33.77958762886598
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,39898.9,13969.96,35.01340653501725
JARDINS,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,25100.0,5664.42,22.56741035856574
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,58070.0,15951.5,27.469429998277946
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE + PESCOÇO,2050.0,426.99,20.828780487804885
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER MAÇA DO ROSTO,4980.0,1409.79,28.309076305220888
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER OLHOS,13630.4,5238.72,38.43411902805494
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,29147.0,10435.49,35.8029773218513
JARDINS,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,26130.0,5927.86,22.68603903559128
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,108158.0,29214.97,27.01138445607353
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE + PESCOÇO,2410.0,680.93,28.254522821576767
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER MAÇA DO ROSTO,5960.0,1259.84,21.13832214765101
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,9730.0,3459.86,35.55870503597122
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,40060.0,13324.24,33.260718921617574
JARDINS,ULTRAFORMER_III,Maio,ULTRAFORMER PESCOÇO,24480.0,7079.55,28.919738562091506
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,78190.0,23523.57,30.085133648804195
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,2400.0,851.72,35.48833333333333
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER OLHOS,7220.0,2661.79,36.86686980609418
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,31380.0,11504.41,36.66160611854685
JARDINS,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,5225.0,1833.24,35.085837320574164
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,27900.0,7175.12,25.71727598566308
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,4200.0,924.52,22.01238095238096
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,3450.0,1218.03,35.305217391304346
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,10820.0,3582.51,33.11005545286507
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,7200.0,1837.04,25.514444444444447
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,54120.0,14636.41,27.044360679970435
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,6800.0,1739.48,25.580588235294126
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,1200.0,425.86,35.48833333333333
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,14820.0,5105.39,34.449311740890685
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,20259.0,6950.22,34.30681968507824
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,13409.0,3438.15,25.640604071892014
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,50840.0,14529.56,28.578985051140837
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,6288.0,1378.32,21.919770992366413
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,8090.0,2341.73,28.94593325092707
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,4830.0,1705.24,35.30521739130435
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,20279.0,7217.45,35.59074214704867
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,12032.0,3393.05,28.200239361702128
LAPA,ESTÉTICA,Abril,CARBOXITERAPIA,5248.0,2423.58,46.18100609756097
LAPA,ESTÉTICA,Abril,CRIOLIPÓLISE,7816.0,3450.01,44.14030706243602
LAPA,ESTÉTICA,Abril,DRENAGEM,15326.0,5318.06,34.69959806864152
LAPA,ESTÉTICA,Abril,DRENAGEM 30 MIN,1357.0,560.25,41.28576271186441
LAPA,ESTÉTICA,Abril,HECCUS,1260.0,608.0,48.254285714285714
LAPA,ESTÉTICA,Abril,LIMPEZA DE PELE,11360.0,1575.46,13.868521126760566
LAPA,ESTÉTICA,Abril,PEELING DE DIAMANTE,275.4,128.85,46.78546114742193
LAPA,ESTÉTICA,Abril,RADIOFREQUÊNCIA,3085.0,1230.71,39.89332252836305
LAPA,ESTÉTICA,Agosto,CARBOXITERAPIA,1498.0,694.89,46.387797062750344
LAPA,ESTÉTICA,Agosto,CRIOLIPÓLISE,6940.0,3141.59,45.267809798270896
LAPA,ESTÉTICA,Agosto,DRENAGEM,11999.0,4619.06,38.49541295107925
LAPA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,1770.0,730.76,41.28576271186441
LAPA,ESTÉTICA,Agosto,HECCUS,4863.0,2415.16,49.66399753238742
LAPA,ESTÉTICA,Agosto,HIDRATAÇÃO,349.0,107.22,30.72338108882522
LAPA,ESTÉTICA,Agosto,LIMPEZA DE PELE,10781.0,2637.42,24.46356924218533
LAPA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,270.0,92.33,34.195555555555565
LAPA,ESTÉTICA,Agosto,PRÓ-SHAPE,990.0,301.35,30.4389898989899
LAPA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,495.0,205.92,41.60060606060606
LAPA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,6443.2,3001.35,46.581718400794635
LAPA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,7295.0,3082.49,42.25487320082247
LAPA,ESTÉTICA,Fevereiro,DRENAGEM,9977.0,3395.12,34.029425679061845
LAPA,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,1770.0,730.76,41.28576271186441
LAPA,ESTÉTICA,Fevereiro,HECCUS,1743.8,841.28,48.24386512214704
LAPA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,9354.0,160.43,1.7151122514432338
LAPA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,90.0,30.78,34.19555555555556
LAPA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,1050.0,462.77,44.07333333333333
LAPA,ESTÉTICA,Fevereiro,PRÓ-SHAPE,1505.0,466.13,30.971893687707645
LAPA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,3807.8,1597.32,41.94868743106255
LAPA,ESTÉTICA,Julho,CARBOXITERAPIA,2920.0,1360.29,46.58520547945206
LAPA,ESTÉTICA,Julho,CRIOLIPÓLISE,2556.0,977.64,38.24892018779342
LAPA,ESTÉTICA,Julho,DRENAGEM,7969.0,3106.16,38.97807253105785
LAPA,ESTÉTICA,Julho,DRENAGEM 30 MIN,826.0,341.02,41.28576271186441
LAPA,ESTÉTICA,Julho,HECCUS,4561.84,2073.12,45.44486295003771
LAPA,ESTÉTICA,Julho,HIDRATAÇÃO,177.0,55.38,31.28576271186441
LAPA,ESTÉTICA,Julho,LIMPEZA DE PELE,11140.0,1777.94,15.959928186714546
LAPA,ESTÉTICA,Julho,PEELING DE DIAMANTE,514.0,231.74,45.08474708171206
LAPA,ESTÉTICA,Julho,PRÓ- SHAPE,1500.0,264.1,17.60666666666667
LAPA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,900.0,348.36,38.70666666666666
LAPA,ESTÉTICA,Junho,CARBOXITERAPIA,4130.0,2069.1,50.0993220338983
LAPA,ESTÉTICA,Junho,CRIOLIPÓLISE,5270.0,2376.25,45.09009487666034
LAPA,ESTÉTICA,Junho,DRENAGEM,7851.0,2733.83,34.82136543115527
LAPA,ESTÉTICA,Junho,DRENAGEM 30 MIN,767.0,144.06,18.782503259452405
LAPA,ESTÉTICA,Junho,HECCUS,3158.0,1579.65,50.02068397720076
LAPA,ESTÉTICA,Junho,HIDRATAÇÃO,223.0,41.5,18.611748878923773
LAPA,ESTÉTICA,Junho,LIMPEZA DE PELE,12400.0,1474.54,11.891451612903227
LAPA,ESTÉTICA,Junho,PRÓ- SHAPE,1980.0,602.69,30.4389898989899
LAPA,ESTÉTICA,Maio,CARBOXITERAPIA,3877.0,1890.64,48.76543203507867
LAPA,ESTÉTICA,Maio,CRIOLIPÓLISE,5760.0,2412.38,41.88166666666667
LAPA,ESTÉTICA,Maio,DRENAGEM,13907.0,4866.39,34.992362119795786
LAPA,ESTÉTICA,Maio,DRENAGEM 30 MIN,2003.0,826.08,41.24194707938093
LAPA,ESTÉTICA,Maio,HECCUS,2448.0,1208.42,49.363529411764716
LAPA,ESTÉTICA,Maio,HIDRATAÇÃO,243.0,78.77,32.41654320987655
LAPA,ESTÉTICA,Maio,LIMPEZA DE PELE,9760.0,1480.06,15.16459016393443
LAPA,ESTÉTICA,Maio,PEELING DE DIAMANTE,299.7,145.99,48.7115048381715
LAPA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,990.0,411.85,41.60060606060606
LAPA,ESTÉTICA,Março,CARBOXITERAPIA,2970.0,1371.44,46.17636363636363
LAPA,ESTÉTICA,Março,CRIOLIPÓLISE,2910.0,1330.52,45.722474226804124
LAPA,ESTÉTICA,Março,DRENAGEM,8137.0,2762.11,33.94506329113924
LAPA,ESTÉTICA,Março,DRENAGEM 30 MIN,708.0,292.3,41.2857627118644
LAPA,ESTÉTICA,Março,HIDRATAÇÃO,118.0,36.92,31.28576271186441
LAPA,ESTÉTICA,Março,LIMPEZA DE PELE,6720.0,1402.13,20.865000000000002
LAPA,ESTÉTICA,Março,PRÓ-SHAPE,1300.0,520.02,40.00153846153846
LAPA,ESTÉTICA,Novembro,CARBOXITERAPIA,3361.0,1574.89,46.85776257066349
LAPA,ESTÉTICA,Novembro,CRIOLIPÓLISE,11080.0,4823.9,43.53702166064982
LAPA,ESTÉTICA,Novembro,DRENAGEM,2695.0,1120.48,41.57636363636363
LAPA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,944.0,389.74,41.28576271186441
LAPA,ESTÉTICA,Novembro,HECCUS,2185.0,1066.1,48.7917162471396
LAPA,ESTÉTICA,Novembro,HIDRATAÇÃO,536.0,239.13,44.614626865671646
LAPA,ESTÉTICA,Novembro,LIMPEZA DE PELE,13612.0,-809.98,-5.95044960329121
LAPA,ESTÉTICA,Novembro,PRÓ- SHAPE,750.0,330.55,44.07333333333334
LAPA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,297.0,123.55,41.60060606060607
LAPA,ESTÉTICA,Outubro,CARBOXITERAPIA,6752.0,3219.18,47.67744075829384
LAPA,ESTÉTICA,Outubro,CRIOLIPÓLISE,9140.0,4074.45,44.57818380743983
LAPA,ESTÉTICA,Outubro,DRENAGEM,11588.0,4762.8,41.10109768726268
LAPA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,1475.0,608.96,41.2857627118644
LAPA,ESTÉTICA,Outubro,HECCUS,5604.0,2937.86,52.42436830835118
LAPA,ESTÉTICA,Outubro,LIMPEZA DE PELE,10530.0,2778.28,26.384444444444448
LAPA,ESTÉTICA,Outubro,PRÓ- SHAPE,2520.0,943.91,37.45666666666666
LAPA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,1842.0,840.95,45.654006514657986
LAPA,ESTÉTICA,Setembro,CARBOXITERAPIA,9995.0,4831.43,48.33849924962481
LAPA,ESTÉTICA,Setembro,CRIOLIPÓLISE,21270.0,10361.21,48.71277856135402
LAPA,ESTÉTICA,Setembro,DRENAGEM,15714.0,5360.48,34.11273768613975
LAPA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,590.0,243.59,41.28576271186441
LAPA,ESTÉTICA,Setembro,HECCUS,7880.0,3916.95,49.70751269035533
LAPA,ESTÉTICA,Setembro,HIDRATAÇÃO,177.0,55.38,31.285762711864407
LAPA,ESTÉTICA,Setembro,LIMPEZA DE PELE,9450.0,2493.33,26.384444444444448
LAPA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,126.0,56.17,44.57968253968254
LAPA,ESTÉTICA,Setembro,PRÓ- SHAPE,6350.0,2692.79,42.406141732283466
LAPA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,952.0,470.99,49.47382352941177
LAPA,LAVIEEN,Abril,LAVIEEN,22323.0,10231.89,45.835659185593336
LAPA,LAVIEEN,Abril,PRÓ-SÉRUM,1050.0,269.99,25.71333333333333
LAPA,LAVIEEN,Agosto,LAVIEEN,27420.0,12085.82,44.07665207877462
LAPA,LAVIEEN,Agosto,PRÓ-SÉRUM,4200.0,1079.96,25.71333333333334
LAPA,LAVIEEN,Fevereiro,LAVIEEN,17758.0,8946.74,50.38147989638473
LAPA,LAVIEEN,Julho,LAVIEEN,14306.0,6221.45,43.48841325318048
LAPA,LAVIEEN,Julho,PRÓ-SÉRUM,1050.0,269.99,25.71333333333334
LAPA,LAVIEEN,Junho,LAVIEEN,13872.0,6108.81,44.0369723183391
LAPA,LAVIEEN,Junho,PRÓ-SÉRUM,1350.0,347.13,25.71333333333334
LAPA,LAVIEEN,Maio,LAVIEEN,16620.0,7757.0,46.67267148014441
LAPA,LAVIEEN,Maio,PRÓ-SÉRUM,2400.0,617.12,25.71333333333334
LAPA,LAVIEEN,Março,LAVIEEN,8249.0,4270.84,51.77408898048249
LAPA,LAVIEEN,Novembro,LAVIEEN,12780.0,5628.76,44.043521126760574
LAPA,LAVIEEN,Novembro,PRÓ-SÉRUM,1800.0,462.84,25.71333333333333
LAPA,LAVIEEN,Outubro,LAVIEEN,11919.0,5214.91,43.75293732695697
LAPA,LAVIEEN,Outubro,PRÓ-SÉRUM,2550.0,655.69,25.71333333333334
LAPA,LAVIEEN,Setembro,LAVIEEN,29208.0,13540.57,46.35912489728842
LAPA,LAVIEEN,Setembro,PRÓ-SÉRUM,2400.0,617.12,25.71333333333334
LAPA,MEDICINA ESTÉTICA,Abril,BOTOX LIGHT,1390.0,655.59,47.164460431654675
LAPA,MEDICINA ESTÉTICA,Abril,BOTOX POWER,29277.0,10186.12,34.79221163370564
LAPA,MEDICINA ESTÉTICA,Abril,DERMAROLLER,6310.0,3065.31,48.57866877971473
LAPA,MEDICINA ESTÉTICA,Abril,PEELING QUÍMICO,4930.0,2850.82,57.826004056795135
LAPA,MEDICINA ESTÉTICA,Abril,PREENCHIMENTO,41069.0,14675.67,35.734185395310334
LAPA,MEDICINA ESTÉTICA,Abril,PRÓ-LIPO,6886.0,3570.57,51.852663374963704
LAPA,MEDICINA ESTÉTICA,Abril,RADIESSE,3400.0,856.0,25.1764705882353
LAPA,MEDICINA ESTÉTICA,Abril,SCULPTRA,59220.0,9714.21,16.40359338061466
LAPA,MEDICINA ESTÉTICA,Abril,SECAGEM,190.0,111.53,58.697894736842116
LAPA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,2280.0,958.47,42.038245614035084
LAPA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,32369.0,11135.93,34.40307887176002
LAPA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,9353.0,4518.97,48.31568694536512
LAPA,MEDICINA ESTÉTICA,Agosto,ENZIMA MELASMA,600.0,269.88,44.98
LAPA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,4877.0,2844.78,58.33044494566333
LAPA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,30657.99,10607.55,34.59961382334589
LAPA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,4002.0,1992.81,49.79537231384308
LAPA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,3000.0,1428.9,47.629999999999995
LAPA,MEDICINA ESTÉTICA,Agosto,RADIESSE,3000.0,573.84,19.128000000000007
LAPA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,30850.0,4180.53,13.551150729335493
LAPA,MEDICINA ESTÉTICA,Agosto,SECAGEM,3062.0,1754.93,57.31335075114304
LAPA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,1260.0,563.88,44.752698412698415
LAPA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,28135.0,10304.01,36.62345477163676
LAPA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,1597.0,698.04,43.709693174702565
LAPA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,2180.0,1075.85,49.35100917431192
LAPA,MEDICINA ESTÉTICA,Fevereiro,ENZIMA MELASMA,2760.0,1384.58,50.16608695652174
LAPA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,580.0,346.45,59.73310344827587
LAPA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,38001.0,14596.11,38.409792900186844
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,2015.0,817.48,40.56977667493797
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,9670.0,5243.84,54.227900723888325
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,1000.0,476.3,47.63
LAPA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1500.0,286.92,19.128000000000007
LAPA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,25900.0,4825.52,18.631351351351352
LAPA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,5339.0,3091.13,57.897182993069876
LAPA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,2410.0,1050.17,43.57568464730291
LAPA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,20633.0,7474.66,36.226715455823204
LAPA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,3080.0,1479.75,48.0438961038961
LAPA,MEDICINA ESTÉTICA,Julho,ENZIMA MELASMA,950.0,414.53,43.63473684210526
LAPA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,2810.0,1637.43,58.27167259786478
LAPA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,25625.0,9141.88,35.67560975609757
LAPA,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,870.0,412.4,47.40206896551725
LAPA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,6360.0,3324.06,52.265157232704404
LAPA,MEDICINA ESTÉTICA,Julho,RADIESSE,4500.0,860.76,19.128000000000007
LAPA,MEDICINA ESTÉTICA,Julho,SCULPTRA,41750.0,5664.31,13.567209580838322
LAPA,MEDICINA ESTÉTICA,Julho,SECAGEM,760.0,446.1,58.6978947368421
LAPA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,2511.0,1121.42,44.66027080844285
LAPA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,36008.0,12471.6,34.635645412130636
LAPA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,3036.0,1448.71,47.717865612648225
LAPA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,4049.0,2323.38,57.38168930600149
LAPA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,40436.9,15420.99,38.13593341725009
LAPA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,5800.0,3136.59,54.07913793103448
LAPA,MEDICINA ESTÉTICA,Junho,SCULPTRA,20700.0,3225.8,15.583574879227053
LAPA,MEDICINA ESTÉTICA,Junho,SECAGEM,760.0,446.1,58.6978947368421
LAPA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,4590.0,2100.57,45.763965141612196
LAPA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,39416.0,13952.15,35.39716460320682
LAPA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,2850.0,1432.99,50.28035087719298
LAPA,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,3994.0,2315.93,57.98516775162744
LAPA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,26357.0,9360.43,35.51401069924498
LAPA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,6616.0,3421.63,51.71744860943169
LAPA,MEDICINA ESTÉTICA,Maio,RADIESSE,4500.0,860.76,19.128000000000007
LAPA,MEDICINA ESTÉTICA,Maio,SCULPTRA,45400.0,7204.84,15.869691629955945
LAPA,MEDICINA ESTÉTICA,Maio,SECAGEM,950.0,557.63,58.697894736842116
LAPA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,700.0,331.32,47.33142857142857
LAPA,MEDICINA ESTÉTICA,Março,BOTOX POWER,22684.0,7997.97,35.25821548227827
LAPA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,1700.0,631.46,37.14470588235294
LAPA,MEDICINA ESTÉTICA,Março,DERMAROLLER,1500.0,711.66,47.443999999999996
LAPA,MEDICINA ESTÉTICA,Março,ENZIMA MELASMA,400.0,179.92,44.980000000000004
LAPA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,1790.0,1043.29,58.28413407821229
LAPA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,33351.0,11911.6,35.71585679589818
LAPA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,5100.0,2601.3,51.00588235294118
LAPA,MEDICINA ESTÉTICA,Março,PRÓ-MESO,2900.0,1587.46,54.74000000000001
LAPA,MEDICINA ESTÉTICA,Março,RADIESSE,1600.0,357.46,22.341250000000006
LAPA,MEDICINA ESTÉTICA,Março,SCULPTRA,27200.0,4708.36,17.310147058823528
LAPA,MEDICINA ESTÉTICA,Março,SECAGEM,950.0,557.63,58.697894736842116
LAPA,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,4480.0,2022.97,45.155625
LAPA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,34497.96,11714.24,33.95632954528327
LAPA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,4590.0,2198.47,47.89686274509803
LAPA,MEDICINA ESTÉTICA,Novembro,ENZIMA MELASMA,1750.0,825.49,47.170857142857145
LAPA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,3400.0,1414.76,41.610588235294124
LAPA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,5780.0,3387.73,58.611280276816615
LAPA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,36347.99,13132.27,36.12929393344722
LAPA,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,1597.0,589.72,36.92697557921102
LAPA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,4643.0,2320.44,49.97721731639027
LAPA,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,250.0,130.53,52.21200000000002
LAPA,MEDICINA ESTÉTICA,Novembro,RADIESSE,3000.0,573.84,19.128000000000007
LAPA,MEDICINA ESTÉTICA,Novembro,SCULPTRA,12600.0,1648.78,13.085555555555553
LAPA,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,2490.0,1106.61,44.44200803212851
LAPA,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,40132.77,13534.3,33.723802164664946
LAPA,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,10620.0,5066.27,47.70497175141243
LAPA,MEDICINA ESTÉTICA,Outubro,ENZIMA MELASMA,2780.0,1398.69,50.3126618705036
LAPA,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,3600.0,1555.84,43.21777777777778
LAPA,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,5950.0,3476.31,58.42537815126051
LAPA,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,30992.95,11141.63,35.94890750961106
LAPA,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,1000.0,369.9,36.99
LAPA,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,19395.0,10235.9,52.77598865687034
LAPA,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,1290.0,635.05,49.228372093023246
LAPA,MEDICINA ESTÉTICA,Outubro,RADIESSE,10700.0,2149.52,20.088971962616828
LAPA,MEDICINA ESTÉTICA,Outubro,SCULPTRA,18900.0,2990.26,15.82148148148148
LAPA,MEDICINA ESTÉTICA,Outubro,SECAGEM,5470.0,3161.04,57.78862888482633
LAPA,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,1800.0,782.34,43.463333333333324
LAPA,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,32738.94,11396.89,34.81141501832375
