Unidade,Grupo,Mês venda,Procedimentos Padronizados,Quantidade
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,65.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,11.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,27.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,56.0
JARDINS,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,45.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,32.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,1.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,22.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,29.0
JARDINS,ULTRAFORMER_III,Outubro,ULTRAFORMER PESCOÇO,13.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,29.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,3.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER MAÇA DO ROSTO,8.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,7.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,28.0
JARDINS,ULTRAFORMER_III,Setembro,ULTRAFORMER PESCOÇO,11.0
LAPA,ESTÉTICA,Agosto,CARBOXITERAPIA,15.0
LAPA,ESTÉTICA,Agosto,CRIOLIPÓLISE,17.0
LAPA,ESTÉTICA,Agosto,DRENAGEM,133.0
LAPA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,30.0
LAPA,ESTÉTICA,Agosto,HECCUS,47.0
LAPA,ESTÉTICA,Agosto,HIDRATAÇÃO,6.0
LAPA,ESTÉTICA,Agosto,LIMPEZA DE PELE,125.0
LAPA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,3.0
LAPA,ESTÉTICA,Agosto,PRÓ-SHAPE,10.0
LAPA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,5.0
LAPA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,64.0
LAPA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,20.0
LAPA,ESTÉTICA,Fevereiro,DRENAGEM,126.0
LAPA,ESTÉTICA,Fevereiro,DRENAGEM 30 MIN,30.0
LAPA,ESTÉTICA,Fevereiro,HECCUS,18.0
LAPA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,162.0
LAPA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,1.0
LAPA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,7.0
LAPA,ESTÉTICA,Fevereiro,PRÓ-SHAPE,15.0
LAPA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,38.0
LAPA,ESTÉTICA,Janeiro,CARBOXITERAPIA,26.0
LAPA,ESTÉTICA,Janeiro,CRIOLIPÓLISE,28.0
LAPA,ESTÉTICA,Janeiro,DRENAGEM,174.0
LAPA,ESTÉTICA,Janeiro,DRENAGEM 30 MIN,10.0
LAPA,ESTÉTICA,Janeiro,HECCUS,55.0
LAPA,ESTÉTICA,Janeiro,LIMPEZA DE PELE,102.0
LAPA,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,40.0
LAPA,ESTÉTICA,Julho,CARBOXITERAPIA,29.0
LAPA,ESTÉTICA,Julho,CRIOLIPÓLISE,8.0
LAPA,ESTÉTICA,Julho,DRENAGEM,87.0
LAPA,ESTÉTICA,Julho,DRENAGEM 30 MIN,14.0
LAPA,ESTÉTICA,Julho,HECCUS,53.0
LAPA,ESTÉTICA,Julho,HIDRATAÇÃO,3.0
LAPA,ESTÉTICA,Julho,LIMPEZA DE PELE,153.0
LAPA,ESTÉTICA,Julho,PEELING DE DIAMANTE,4.0
LAPA,ESTÉTICA,Julho,PRÓ- SHAPE,20.0
LAPA,ESTÉTICA,Julho,RADIOFREQUÊNCIA,10.0
LAPA,ESTÉTICA,Junho,CARBOXITERAPIA,35.0
LAPA,ESTÉTICA,Junho,CRIOLIPÓLISE,13.0
LAPA,ESTÉTICA,Junho,DRENAGEM,97.0
LAPA,ESTÉTICA,Junho,DRENAGEM 30 MIN,23.0
LAPA,ESTÉTICA,Junho,HECCUS,30.0
LAPA,ESTÉTICA,Junho,HIDRATAÇÃO,5.0
LAPA,ESTÉTICA,Junho,LIMPEZA DE PELE,183.0
LAPA,ESTÉTICA,Junho,PRÓ- SHAPE,20.0
LAPA,ESTÉTICA,Maio,CARBOXITERAPIA,35.0
LAPA,ESTÉTICA,Maio,CRIOLIPÓLISE,16.0
LAPA,ESTÉTICA,Maio,DRENAGEM,171.0
LAPA,ESTÉTICA,Maio,DRENAGEM 30 MIN,34.0
LAPA,ESTÉTICA,Maio,HECCUS,24.0
LAPA,ESTÉTICA,Maio,HIDRATAÇÃO,4.0
LAPA,ESTÉTICA,Maio,LIMPEZA DE PELE,136.0
LAPA,ESTÉTICA,Maio,PEELING DE DIAMANTE,2.0
LAPA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,10.0
LAPA,ESTÉTICA,Março,CARBOXITERAPIA,30.0
LAPA,ESTÉTICA,Março,CRIOLIPÓLISE,7.0
LAPA,ESTÉTICA,Março,DRENAGEM,103.0
LAPA,ESTÉTICA,Março,DRENAGEM 30 MIN,12.0
LAPA,ESTÉTICA,Março,HIDRATAÇÃO,2.0
LAPA,ESTÉTICA,Março,LIMPEZA DE PELE,84.0
LAPA,ESTÉTICA,Março,PRÓ-SHAPE,10.0
LAPA,ESTÉTICA,Novembro,CARBOXITERAPIA,89.0
LAPA,ESTÉTICA,Novembro,CRIOLIPÓLISE,60.0
LAPA,ESTÉTICA,Novembro,DRENAGEM,109.0
LAPA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,16.0
LAPA,ESTÉTICA,Novembro,HECCUS,38.0
LAPA,ESTÉTICA,Novembro,HIDRATAÇÃO,6.0
LAPA,ESTÉTICA,Novembro,LIMPEZA DE PELE,462.0
LAPA,ESTÉTICA,Novembro,PRÓ- SHAPE,15.0
LAPA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,23.0
LAPA,ESTÉTICA,Outubro,CARBOXITERAPIA,64.0
LAPA,ESTÉTICA,Outubro,CRIOLIPÓLISE,23.0
LAPA,ESTÉTICA,Outubro,DRENAGEM,118.0
LAPA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,25.0
LAPA,ESTÉTICA,Outubro,HECCUS,47.0
LAPA,ESTÉTICA,Outubro,LIMPEZA DE PELE,117.0
LAPA,ESTÉTICA,Outubro,PRÓ- SHAPE,21.0
LAPA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,16.0
LAPA,ESTÉTICA,Setembro,CARBOXITERAPIA,92.0
LAPA,ESTÉTICA,Setembro,CRIOLIPÓLISE,45.0
LAPA,ESTÉTICA,Setembro,DRENAGEM,198.0
LAPA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,10.0
LAPA,ESTÉTICA,Setembro,HECCUS,76.0
LAPA,ESTÉTICA,Setembro,HIDRATAÇÃO,3.0
LAPA,ESTÉTICA,Setembro,LIMPEZA DE PELE,105.0
LAPA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,1.0
LAPA,ESTÉTICA,Setembro,PRÓ- SHAPE,45.0
LAPA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,7.0
LAPA,LAVIEEN,Agosto,LAVIEEN,75.0
LAPA,LAVIEEN,Agosto,PRÓ-SÉRUM,28.0
LAPA,LAVIEEN,Fevereiro,LAVIEEN,37.0
LAPA,LAVIEEN,Janeiro,LAVIEEN,25.0
LAPA,LAVIEEN,Julho,LAVIEEN,40.0
LAPA,LAVIEEN,Julho,PRÓ-SÉRUM,7.0
LAPA,LAVIEEN,Junho,LAVIEEN,38.0
LAPA,LAVIEEN,Junho,PRÓ-SÉRUM,9.0
LAPA,LAVIEEN,Maio,LAVIEEN,41.0
LAPA,LAVIEEN,Maio,PRÓ-SÉRUM,16.0
LAPA,LAVIEEN,Março,LAVIEEN,16.0
LAPA,LAVIEEN,Novembro,LAVIEEN,94.0
LAPA,LAVIEEN,Novembro,PRÓ-SÉRUM,15.0
LAPA,LAVIEEN,Outubro,LAVIEEN,33.0
LAPA,LAVIEEN,Outubro,PRÓ-SÉRUM,17.0
LAPA,LAVIEEN,Setembro,LAVIEEN,73.0
LAPA,LAVIEEN,Setembro,PRÓ-SÉRUM,16.0
LAPA,MEDICINA ESTÉTICA,Agosto,BOTOX LIGHT,4.0
LAPA,MEDICINA ESTÉTICA,Agosto,BOTOX POWER,38.0
LAPA,MEDICINA ESTÉTICA,Agosto,DERMAROLLER,18.0
LAPA,MEDICINA ESTÉTICA,Agosto,ENZIMA MELASMA,3.0
LAPA,MEDICINA ESTÉTICA,Agosto,PEELING QUÍMICO,19.0
LAPA,MEDICINA ESTÉTICA,Agosto,PREENCHIMENTO,37.0
LAPA,MEDICINA ESTÉTICA,Agosto,PRÓ-LIPO,20.0
LAPA,MEDICINA ESTÉTICA,Agosto,PRÓ-MESO,15.0
LAPA,MEDICINA ESTÉTICA,Agosto,RADIESSE,2.0
LAPA,MEDICINA ESTÉTICA,Agosto,SCULPTRA,17.0
LAPA,MEDICINA ESTÉTICA,Agosto,SECAGEM,18.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,BOTOX LIGHT,2.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,BOTOX POWER,31.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,CO2 COLO,2.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,DERMAROLLER,4.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,ENZIMA MELASMA,11.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PEELING QUÍMICO,2.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PREENCHIMENTO,41.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-BELLA,9.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-LIPO,38.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,PRÓ-MESO,5.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,RADIESSE,1.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,SCULPTRA,13.0
LAPA,MEDICINA ESTÉTICA,Fevereiro,SECAGEM,30.0
LAPA,MEDICINA ESTÉTICA,Janeiro,BOTOX LIGHT,3.0
LAPA,MEDICINA ESTÉTICA,Janeiro,BOTOX POWER,15.0
LAPA,MEDICINA ESTÉTICA,Janeiro,CO2 CICATRIZ,3.0
LAPA,MEDICINA ESTÉTICA,Janeiro,DERMAROLLER,8.0
LAPA,MEDICINA ESTÉTICA,Janeiro,ENZIMA MELASMA,11.0
LAPA,MEDICINA ESTÉTICA,Janeiro,PEELING QUÍMICO,32.0
LAPA,MEDICINA ESTÉTICA,Janeiro,PREENCHIMENTO,19.0
LAPA,MEDICINA ESTÉTICA,Janeiro,PRÓ-LIPO,55.0
LAPA,MEDICINA ESTÉTICA,Janeiro,PRÓ-MESO,10.0
LAPA,MEDICINA ESTÉTICA,Janeiro,SCULPTRA,11.0
LAPA,MEDICINA ESTÉTICA,Janeiro,SECAGEM,10.0
LAPA,MEDICINA ESTÉTICA,Julho,BOTOX LIGHT,4.0
LAPA,MEDICINA ESTÉTICA,Julho,BOTOX POWER,23.0
LAPA,MEDICINA ESTÉTICA,Julho,DERMAROLLER,6.0
LAPA,MEDICINA ESTÉTICA,Julho,ENZIMA MELASMA,5.0
LAPA,MEDICINA ESTÉTICA,Julho,PEELING QUÍMICO,11.0
LAPA,MEDICINA ESTÉTICA,Julho,PREENCHIMENTO,30.0
LAPA,MEDICINA ESTÉTICA,Julho,PRÓ-BELLA,3.0
LAPA,MEDICINA ESTÉTICA,Julho,PRÓ-LIPO,28.0
LAPA,MEDICINA ESTÉTICA,Julho,RADIESSE,3.0
LAPA,MEDICINA ESTÉTICA,Julho,SCULPTRA,23.0
LAPA,MEDICINA ESTÉTICA,Julho,SECAGEM,4.0
LAPA,MEDICINA ESTÉTICA,Junho,BOTOX LIGHT,4.0
LAPA,MEDICINA ESTÉTICA,Junho,BOTOX POWER,42.0
LAPA,MEDICINA ESTÉTICA,Junho,DERMAROLLER,6.0
LAPA,MEDICINA ESTÉTICA,Junho,PEELING QUÍMICO,17.0
LAPA,MEDICINA ESTÉTICA,Junho,PREENCHIMENTO,44.0
LAPA,MEDICINA ESTÉTICA,Junho,PRÓ-LIPO,23.0
LAPA,MEDICINA ESTÉTICA,Junho,SCULPTRA,11.0
LAPA,MEDICINA ESTÉTICA,Junho,SECAGEM,4.0
LAPA,MEDICINA ESTÉTICA,Maio,BOTOX LIGHT,7.0
LAPA,MEDICINA ESTÉTICA,Maio,BOTOX POWER,45.0
LAPA,MEDICINA ESTÉTICA,Maio,DERMAROLLER,5.0
LAPA,MEDICINA ESTÉTICA,Maio,PEELING QUÍMICO,16.0
LAPA,MEDICINA ESTÉTICA,Maio,PREENCHIMENTO,31.0
LAPA,MEDICINA ESTÉTICA,Maio,PRÓ-LIPO,30.0
LAPA,MEDICINA ESTÉTICA,Maio,RADIESSE,3.0
LAPA,MEDICINA ESTÉTICA,Maio,SCULPTRA,24.0
LAPA,MEDICINA ESTÉTICA,Maio,SECAGEM,5.0
LAPA,MEDICINA ESTÉTICA,Março,BOTOX LIGHT,1.0
LAPA,MEDICINA ESTÉTICA,Março,BOTOX POWER,26.0
LAPA,MEDICINA ESTÉTICA,Março,CO2 CICATRIZ,3.0
LAPA,MEDICINA ESTÉTICA,Março,DERMAROLLER,3.0
LAPA,MEDICINA ESTÉTICA,Março,ENZIMA MELASMA,2.0
LAPA,MEDICINA ESTÉTICA,Março,PEELING QUÍMICO,7.0
LAPA,MEDICINA ESTÉTICA,Março,PREENCHIMENTO,39.0
LAPA,MEDICINA ESTÉTICA,Março,PRÓ-LIPO,24.0
LAPA,MEDICINA ESTÉTICA,Março,PRÓ-MESO,10.0
LAPA,MEDICINA ESTÉTICA,Março,RADIESSE,1.0
LAPA,MEDICINA ESTÉTICA,Março,SCULPTRA,14.0
LAPA,MEDICINA ESTÉTICA,Março,SECAGEM,5.0
LAPA,MEDICINA ESTÉTICA,Novembro,BOTOX LIGHT,13.0
LAPA,MEDICINA ESTÉTICA,Novembro,BOTOX POWER,97.0
LAPA,MEDICINA ESTÉTICA,Novembro,DERMAROLLER,15.0
LAPA,MEDICINA ESTÉTICA,Novembro,ENZIMA MELASMA,9.0
LAPA,MEDICINA ESTÉTICA,Novembro,GLÚTEO MAX,10.0
LAPA,MEDICINA ESTÉTICA,Novembro,PEELING QUÍMICO,31.0
LAPA,MEDICINA ESTÉTICA,Novembro,PREENCHIMENTO,73.0
LAPA,MEDICINA ESTÉTICA,Novembro,PRÓ-BELLA,10.0
LAPA,MEDICINA ESTÉTICA,Novembro,PRÓ-LIPO,45.0
LAPA,MEDICINA ESTÉTICA,Novembro,PRÓ-MESO,1.0
LAPA,MEDICINA ESTÉTICA,Novembro,RADIESSE,5.0
LAPA,MEDICINA ESTÉTICA,Novembro,SCULPTRA,23.0
LAPA,MEDICINA ESTÉTICA,Novembro,SECAGEM,9.0
LAPA,MEDICINA ESTÉTICA,Outubro,BOTOX LIGHT,4.0
LAPA,MEDICINA ESTÉTICA,Outubro,BOTOX POWER,48.0
LAPA,MEDICINA ESTÉTICA,Outubro,DERMAROLLER,21.0
LAPA,MEDICINA ESTÉTICA,Outubro,ENZIMA MELASMA,11.0
LAPA,MEDICINA ESTÉTICA,Outubro,GLÚTEO MAX,10.0
LAPA,MEDICINA ESTÉTICA,Outubro,PEELING QUÍMICO,23.0
LAPA,MEDICINA ESTÉTICA,Outubro,PREENCHIMENTO,36.0
LAPA,MEDICINA ESTÉTICA,Outubro,PRÓ-BELLA,5.0
LAPA,MEDICINA ESTÉTICA,Outubro,PRÓ-LIPO,83.0
LAPA,MEDICINA ESTÉTICA,Outubro,PRÓ-MESO,6.0
LAPA,MEDICINA ESTÉTICA,Outubro,RADIESSE,7.0
LAPA,MEDICINA ESTÉTICA,Outubro,SCULPTRA,10.0
LAPA,MEDICINA ESTÉTICA,Outubro,SECAGEM,31.0
LAPA,MEDICINA ESTÉTICA,Setembro,BOTOX LIGHT,3.0
LAPA,MEDICINA ESTÉTICA,Setembro,BOTOX POWER,38.0
LAPA,MEDICINA ESTÉTICA,Setembro,DERMAROLLER,16.0
LAPA,MEDICINA ESTÉTICA,Setembro,PEELING QUÍMICO,26.0
LAPA,MEDICINA ESTÉTICA,Setembro,PREENCHIMENTO,42.0
LAPA,MEDICINA ESTÉTICA,Setembro,PRÓ-BELLA,5.0
LAPA,MEDICINA ESTÉTICA,Setembro,PRÓ-LIPO,55.0
LAPA,MEDICINA ESTÉTICA,Setembro,RADIESSE,2.0
LAPA,MEDICINA ESTÉTICA,Setembro,SCULPTRA,9.0
LAPA,MEDICINA ESTÉTICA,Setembro,SECAGEM,20.0
LAPA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE,12.0
LAPA,ULTRAFORMER_III,Agosto,ULTRAFORMER FULLFACE + PESCOÇO,3.0
LAPA,ULTRAFORMER_III,Agosto,ULTRAFORMER MAÇA DO ROSTO,3.0
LAPA,ULTRAFORMER_III,Agosto,ULTRAFORMER OLHOS,9.0
LAPA,ULTRAFORMER_III,Agosto,ULTRAFORMER PAPADA,11.0
LAPA,ULTRAFORMER_III,Agosto,ULTRAFORMER PESCOÇO,2.0
LAPA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER FULLFACE,11.0
LAPA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER MAÇA DO ROSTO,2.0
LAPA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PAPADA,3.0
LAPA,ULTRAFORMER_III,Fevereiro,ULTRAFORMER PESCOÇO,1.0
LAPA,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE,6.0
LAPA,ULTRAFORMER_III,Janeiro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
LAPA,ULTRAFORMER_III,Janeiro,ULTRAFORMER MAÇA DO ROSTO,1.0
LAPA,ULTRAFORMER_III,Janeiro,ULTRAFORMER OLHOS,2.0
LAPA,ULTRAFORMER_III,Janeiro,ULTRAFORMER PAPADA,7.0
LAPA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE,12.0
LAPA,ULTRAFORMER_III,Julho,ULTRAFORMER FULLFACE + PESCOÇO + PAPADA,3.0
LAPA,ULTRAFORMER_III,Julho,ULTRAFORMER MAÇA DO ROSTO,1.0
LAPA,ULTRAFORMER_III,Julho,ULTRAFORMER OLHOS,4.0
LAPA,ULTRAFORMER_III,Julho,ULTRAFORMER PAPADA,9.0
LAPA,ULTRAFORMER_III,Julho,ULTRAFORMER PESCOÇO,6.0
LAPA,ULTRAFORMER_III,Junho,ULTRAFORMER FULLFACE,11.0
LAPA,ULTRAFORMER_III,Junho,ULTRAFORMER PAPADA,7.0
LAPA,ULTRAFORMER_III,Junho,ULTRAFORMER PESCOÇO,1.0
LAPA,ULTRAFORMER_III,Maio,ULTRAFORMER FULLFACE,16.0
LAPA,ULTRAFORMER_III,Maio,ULTRAFORMER OLHOS,10.0
LAPA,ULTRAFORMER_III,Maio,ULTRAFORMER PAPADA,18.0
LAPA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE,15.0
LAPA,ULTRAFORMER_III,Março,ULTRAFORMER FULLFACE + PESCOÇO,2.0
LAPA,ULTRAFORMER_III,Março,ULTRAFORMER MAÇA DO ROSTO,3.0
LAPA,ULTRAFORMER_III,Março,ULTRAFORMER PAPADA,8.0
LAPA,ULTRAFORMER_III,Março,ULTRAFORMER PESCOÇO,1.0
LAPA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE,31.0
LAPA,ULTRAFORMER_III,Novembro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
LAPA,ULTRAFORMER_III,Novembro,ULTRAFORMER MAÇA DO ROSTO,2.0
LAPA,ULTRAFORMER_III,Novembro,ULTRAFORMER OLHOS,10.0
LAPA,ULTRAFORMER_III,Novembro,ULTRAFORMER PAPADA,6.0
LAPA,ULTRAFORMER_III,Novembro,ULTRAFORMER PESCOÇO,2.0
LAPA,ULTRAFORMER_III,Outubro,ULTRAFORMER FULLFACE,14.0
LAPA,ULTRAFORMER_III,Outubro,ULTRAFORMER MAÇA DO ROSTO,1.0
LAPA,ULTRAFORMER_III,Outubro,ULTRAFORMER OLHOS,10.0
LAPA,ULTRAFORMER_III,Outubro,ULTRAFORMER PAPADA,16.0
LAPA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE,8.0
LAPA,ULTRAFORMER_III,Setembro,ULTRAFORMER FULLFACE + PESCOÇO,1.0
LAPA,ULTRAFORMER_III,Setembro,ULTRAFORMER OLHOS,8.0
LAPA,ULTRAFORMER_III,Setembro,ULTRAFORMER PAPADA,7.0
LONDRINA,ESTÉTICA,Agosto,CARBOXITERAPIA,16.0
LONDRINA,ESTÉTICA,Agosto,CRIOLIPÓLISE,1.0
LONDRINA,ESTÉTICA,Agosto,DRENAGEM,25.0
LONDRINA,ESTÉTICA,Agosto,DRENAGEM 30 MIN,20.0
LONDRINA,ESTÉTICA,Agosto,HECCUS,7.0
LONDRINA,ESTÉTICA,Agosto,HIDRATAÇÃO,4.0
LONDRINA,ESTÉTICA,Agosto,LIMPEZA DE PELE,40.0
LONDRINA,ESTÉTICA,Agosto,PEELING DE DIAMANTE,2.0
LONDRINA,ESTÉTICA,Agosto,PRÓ-SHAPE,10.0
LONDRINA,ESTÉTICA,Agosto,RADIOFREQUÊNCIA,10.0
LONDRINA,ESTÉTICA,Fevereiro,CARBOXITERAPIA,52.0
LONDRINA,ESTÉTICA,Fevereiro,CRIOLIPÓLISE,12.0
LONDRINA,ESTÉTICA,Fevereiro,DRENAGEM,27.0
LONDRINA,ESTÉTICA,Fevereiro,HIDRATAÇÃO,2.0
LONDRINA,ESTÉTICA,Fevereiro,LIMPEZA DE PELE,152.0
LONDRINA,ESTÉTICA,Fevereiro,PEELING DE DIAMANTE,13.0
LONDRINA,ESTÉTICA,Fevereiro,PRÓ- SHAPE,1.0
LONDRINA,ESTÉTICA,Fevereiro,PRÓ-SHAPE,15.0
LONDRINA,ESTÉTICA,Fevereiro,RADIOFREQUÊNCIA,20.0
LONDRINA,ESTÉTICA,Janeiro,CARBOXITERAPIA,21.0
LONDRINA,ESTÉTICA,Janeiro,CRIOLIPÓLISE,16.0
LONDRINA,ESTÉTICA,Janeiro,DRENAGEM,21.0
LONDRINA,ESTÉTICA,Janeiro,DRENAGEM 30 MIN,3.0
LONDRINA,ESTÉTICA,Janeiro,LIMPEZA DE PELE,40.0
LONDRINA,ESTÉTICA,Janeiro,PRÓ-SHAPE,10.0
LONDRINA,ESTÉTICA,Janeiro,RADIOFREQUÊNCIA,5.0
LONDRINA,ESTÉTICA,Julho,CARBOXITERAPIA,10.0
LONDRINA,ESTÉTICA,Julho,DRENAGEM,26.0
LONDRINA,ESTÉTICA,Julho,HECCUS,14.0
LONDRINA,ESTÉTICA,Julho,LIMPEZA DE PELE,83.0
LONDRINA,ESTÉTICA,Julho,PEELING DE DIAMANTE,1.0
LONDRINA,ESTÉTICA,Julho,PRÓ-SHAPE,8.0
LONDRINA,ESTÉTICA,Junho,CARBOXITERAPIA,48.0
LONDRINA,ESTÉTICA,Junho,CRIOLIPÓLISE,9.0
LONDRINA,ESTÉTICA,Junho,DRENAGEM,20.0
LONDRINA,ESTÉTICA,Junho,HECCUS,7.0
LONDRINA,ESTÉTICA,Junho,HIDRATAÇÃO,4.0
LONDRINA,ESTÉTICA,Junho,LIMPEZA DE PELE,89.0
LONDRINA,ESTÉTICA,Junho,PEELING DE DIAMANTE,1.0
LONDRINA,ESTÉTICA,Junho,PRÓ-SHAPE,18.0
LONDRINA,ESTÉTICA,Junho,RADIOFREQUÊNCIA,7.0
LONDRINA,ESTÉTICA,Maio,CRIOLIPÓLISE,7.0
LONDRINA,ESTÉTICA,Maio,DRENAGEM,26.0
LONDRINA,ESTÉTICA,Maio,HECCUS,10.0
LONDRINA,ESTÉTICA,Maio,HIDRATAÇÃO,1.0
LONDRINA,ESTÉTICA,Maio,LIMPEZA DE PELE,100.0
LONDRINA,ESTÉTICA,Maio,PRÓ-SHAPE,20.0
LONDRINA,ESTÉTICA,Maio,RADIOFREQUÊNCIA,14.0
LONDRINA,ESTÉTICA,Março,CARBOXITERAPIA,36.0
LONDRINA,ESTÉTICA,Março,CRIOLIPÓLISE,7.0
LONDRINA,ESTÉTICA,Março,DRENAGEM,38.0
LONDRINA,ESTÉTICA,Março,HIDRATAÇÃO,4.0
LONDRINA,ESTÉTICA,Março,LIMPEZA DE PELE,29.0
LONDRINA,ESTÉTICA,Março,PRÓ- SHAPE,3.0
LONDRINA,ESTÉTICA,Março,RADIOFREQUÊNCIA,10.0
LONDRINA,ESTÉTICA,Novembro,CARBOXITERAPIA,74.0
LONDRINA,ESTÉTICA,Novembro,CRIOLIPÓLISE,12.0
LONDRINA,ESTÉTICA,Novembro,DRENAGEM,37.0
LONDRINA,ESTÉTICA,Novembro,DRENAGEM 30 MIN,3.0
LONDRINA,ESTÉTICA,Novembro,HECCUS,10.0
LONDRINA,ESTÉTICA,Novembro,HIDRATAÇÃO,5.0
LONDRINA,ESTÉTICA,Novembro,LIMPEZA DE PELE,223.0
LONDRINA,ESTÉTICA,Novembro,PEELING DE DIAMANTE,1.0
LONDRINA,ESTÉTICA,Novembro,PRÓ-SHAPE,35.0
LONDRINA,ESTÉTICA,Novembro,RADIOFREQUÊNCIA,24.0
LONDRINA,ESTÉTICA,Outubro,CARBOXITERAPIA,48.0
LONDRINA,ESTÉTICA,Outubro,CRIOLIPÓLISE,4.0
LONDRINA,ESTÉTICA,Outubro,DRENAGEM,23.0
LONDRINA,ESTÉTICA,Outubro,DRENAGEM 30 MIN,10.0
LONDRINA,ESTÉTICA,Outubro,HECCUS,35.0
LONDRINA,ESTÉTICA,Outubro,HIDRATAÇÃO,5.0
LONDRINA,ESTÉTICA,Outubro,LIMPEZA DE PELE,45.0
LONDRINA,ESTÉTICA,Outubro,PEELING DE DIAMANTE,3.0
LONDRINA,ESTÉTICA,Outubro,PRÓ- SHAPE,2.0
LONDRINA,ESTÉTICA,Outubro,PRÓ-SHAPE,20.0
LONDRINA,ESTÉTICA,Outubro,RADIOFREQUÊNCIA,9.0
LONDRINA,ESTÉTICA,Setembro,CARBOXITERAPIA,60.0
LONDRINA,ESTÉTICA,Setembro,CRIOLIPÓLISE,9.0
LONDRINA,ESTÉTICA,Setembro,DRENAGEM,31.0
LONDRINA,ESTÉTICA,Setembro,DRENAGEM 30 MIN,10.0
LONDRINA,ESTÉTICA,Setembro,HECCUS,27.0
LONDRINA,ESTÉTICA,Setembro,HIDRATAÇÃO,9.0
LONDRINA,ESTÉTICA,Setembro,LIMPEZA DE PELE,38.0
LONDRINA,ESTÉTICA,Setembro,PEELING DE DIAMANTE,1.0
LONDRINA,ESTÉTICA,Setembro,PRÓ-SHAPE,59.0
LONDRINA,ESTÉTICA,Setembro,RADIOFREQUÊNCIA,12.0
LONDRINA,LAVIEEN,Agosto,LAVIEEN,36.0
LONDRINA,LAVIEEN,Agosto,PRÓ-SÉRUM,21.0
LONDRINA,LAVIEEN,Fevereiro,LAVIEEN,75.0
